Date,Close
2021-05-26,909.1777344
2021-05-27,911.9698486
2021-05-28,966.7498779
2021-05-31,996.9780884
2021-06-01,1000.947021
2021-06-02,1015.876526
2021-06-03,1019.753113
2021-06-04,1010.915405
2021-06-07,1027.944702
2021-06-08,1022.037537
2021-06-09,1003.762146
2021-06-10,1007.454163
2021-06-11,1021.368347
2021-06-14,1036.020996
2021-06-15,1038.374634
2021-06-16,1020.653015
2021-06-17,1022.522095
2021-06-18,1027.137085
2021-06-21,1032.490479
2021-06-22,1027.183228
2021-06-23,1017.768677
2021-06-24,993.8399048
2021-06-25,971.2033081
2021-06-28,962.6886597
2021-06-29,963.5193481
2021-06-30,974.0646362
2021-07-01,968.2036133
2021-07-02,982.5562134
2021-07-05,992.3169556
2021-07-06,980.5948486
2021-07-07,973.7877197
2021-07-08,965.7345581
2021-07-09,955.8584595
2021-07-12,961.8118286
2021-07-13,969.0112305
2021-07-14,962.6886597
2021-07-15,961.0042114
2021-07-16,974.8722534
2021-07-19,968.6651001
2021-07-20,966.2883301
2021-07-22,978.7026978
2021-07-23,971.7802124
2021-07-26,958.4659424
2021-07-27,948.3821411
2021-07-28,940.2366943
2021-07-29,947.5745239
2021-07-30,939.2906494
2021-08-02,956.4584351
2021-08-03,963.4962769
2021-08-04,970.8803101
2021-08-05,984.9560547
2021-08-06,964.0962524
2021-08-09,958.6043701
2021-08-10,963.6347046
2021-08-11,977.133606
2021-08-12,973.9954224
2021-08-13,990.2171021
2021-08-16,1003.069885
2021-08-17,998.8010254
2021-08-18,1002.677612
2021-08-20,991.4170532
2021-08-23,997.9241943
2021-08-24,1007.777222
2021-08-25,1016.499512
2021-08-26,1029.352295
2021-08-27,1027.944702
2021-08-30,1047.719971
2021-08-31,1042.135864
2021-09-01,1046.266235
2021-09-02,1058.865234
2021-09-03,1102.292358
2021-09-06,1119.414063
2021-09-07,1126.474976
2021-09-08,1122.067627
2021-09-09,1119.414063
2021-09-13,1094.469971
2021-09-14,1093.039307
2021-09-15,1097.585083
2021-09-16,1120.613892
2021-09-17,1103.238403
2021-09-20,1104.992188
2021-09-21,1109.768677
2021-09-22,1121.675415
2021-09-23,1149.088501
2021-09-24,1145.765625
2021-09-27,1165.033203
2021-09-28,1175.924683
2021-09-29,1166.602417
2021-09-30,1162.633423
2021-10-01,1164.687134
